Player,Ally Code,Current Gear Needed,Team
Hugelucas2002,764977718,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Hugelucas2002,764977718,1,L0 Tuskens: Tusken Chieftain 2* Tusken Raider Tusken Shaman Tusken Warrior 2* URoRRuR'R'R
kollosterplayer,657187729,3,L1 Old Republic: JKR BS G11 Jolee G10 Mission Zaalbar
HanV,248326813,6,L1 Old Republic: JKR BS Jolee Mission G9 Zaalbar G9
HanV,248326813,2,L2 BH: Boba Jango Cad The Mandalorian Embo G12
ShortyMac221,319841744,2,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar G7
LeoFB04,943294487,6,L2 Old Republic: JKR BS G12 Jolee Mission G12 Zaalbar G12
Sting,641185348,7,L2 Old Republic: JKR BS G12 Jolee G12 Mission G13 Zaalbar G12
Sting,641185348,8,L2 BH: Boba Jango G12 Cad G12 The Mandalorian G12 Greedo G12
Sting,641185348,10,L2 Tuskens: Tusken Chieftain G12 Tusken Raider G12 Tusken Shaman G12 Tusken Warrior G12 URoRRuR'R'R G12
Sting,641185348,8,L0 Jawas: Nebit G7 Jawa Engineer G7 Jawa Scavenger G3 Dathcha Jawa G7 6*
Zac,291513384,2,L0 Old Republic: JKR BS Jolee G7 Mission G7 Zaalbar
Zac,291513384,3,L0 BH: Boba Jango Cad The Mandalorian Greedo G5
Resmi Hardin,439633673,1,L0 BH: Boba Jango Cad The Mandalorian Greedo 3*
Boss Alien,317612657,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Boss Alien,317612657,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Ven Zallow,641662776,5,L3 Old Republic: JKR BS Jolee R2 Mission R1 Zaalbar R1
Ven Zallow,641662776,1,L0 BH: Boba Jango Cad The Mandalorian Embo 4*
darage,228322754,6,L1 Old Republic: JKR BS Jolee Mission G9 Zaalbar G9
darage,228322754,6,L1 BH: Boba Jango G10 Cad The Mandalorian Greedo G8 5*
Alex,659745947,3,L1 Old Republic: JKR BS G11 Jolee G10 Mission Zaalbar
Alex,659745947,11,L1 BH: Boba G10 Jango G10 Cad G11 The Mandalorian G10 Greedo G8
Blackmare,857925182,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Faroer Laike,764821762,3,L1 Old Republic: JKR BS Jolee Mission G9 Zaalbar
Faroer Laike,764821762,5,L1 BH: Boba Jango Cad The Mandalorian G10 Greedo G9
Faroer Laike,764821762,7,L1 Jawas: Nebit G11 Jawa Engineer G11 Jawa Scavenger G10 Dathcha G10 Jawa G11
Faroer Laike,764821762,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
kowalski,937127285,1,L0 Old Republic: JKR BS Jolee Mission Zaalbar G7
Wolfpack 104,442963319,6,L2 Old Republic: JKR BS G12 Jolee Mission G12 Zaalbar G12
jobobhi,977182498,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
jobobhi,977182498,7,L1 BH: Boba Jango G9 Cad The Mandalorian Greedo G8
Sukitdonny,495955842,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
Sukitdonny,495955842,12,L1 BH: Boba Jango Cad G8 The Mandalorian G8 Greedo G8 5*
Aaron,329331261,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Aaron,329331261,5,L1 BH: Boba Jango Cad The Mandalorian G8 Greedo G11
Alphred Zoey,764557859,7,L1 Old Republic: JKR BS G11 Jolee G10 Mission G8 Zaalbar
BigTuna,177487963,2,L1 BH: Boba Jango Cad The Mandalorian G10 Embo
BigTuna,177487963,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Demise,365855891,11,L1 Old Republic: JKR BS G10 Jolee G9 Mission G9 Zaalbar G9
Demise,365855891,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
raychiu3141,124761573,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
raychiu3141,124761573,1,L0 BH: Boba Jango G7 Cad The Mandalorian Greedo
Pàul Blárt,925396233,4,L1 Old Republic: JKR BS Jolee G11 Mission G11 Zaalbar G10
Pàul Blárt,925396233,5,L1 BH: Boba Jango Cad The Mandalorian G11 Greedo G8 5*
Bruh Man,533515962,3,L0 BH: Boba Jango Cad The Mandalorian Greedo G5
Matt35,582182674,2,L0 BH: Boba Jango Cad The Mandalorian Greedo G6
