Player,Ally Code,Current Gear Needed,Team
PorkinsRevenge,459557358,1,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar
PorkinsRevenge,459557358,2,L0 Tuskens: Tusken Chieftain 4* Tusken Raider G7 Tusken Shaman G7 Tusken Warrior URoRRuR'R'R
Coktus,468236797,1,L1 BH: Boba Jango G11 Cad The Mandalorian Greedo
DarthHoratius,899145955,1,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar
Cbrn121,114375994,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
ANAKlN,155651172,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
ANAKlN,155651172,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Dragon,513278383,7,L1 Old Republic: JKR BS G11 Jolee G11 Mission G9 Zaalbar G10
Dragon,513278383,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Misfit,881692772,2,L2 Old Republic: JKR BS Jolee Mission G13 Zaalbar G13
Misfit,881692772,7,L1 BH: Boba Jango G9 Cad The Mandalorian Greedo G8
Draco73,568787334,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Draco73,568787334,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
oLiZno,949882215,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8 5*
Paras,818954738,1,L1 Old Republic: JKR BS G11 Jolee Mission Zaalbar
Paras,818954738,5,L0 BH: Boba Jango Cad The Mandalorian G3 Greedo
Paras,818954738,1,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger Dathcha Jawa G7
DarkJedi83,712886732,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
The Chosen One,257699863,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8 5*
sparky8099,977261125,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
