Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
JΞDΙ ΚΝΙGHT,677444398,3,0,3,129022,Shaak Ti Fives Rex R3 Echo (501st) R4 ARC Trooper
Mashed,141979986,46,9,37,81536,Shaak Ti Fives G8 Rex G11 Echo (501st) G8 ARC Trooper G8
xXDaChipXx,217292438,86,62,24,110538,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
HarryTheHutt,683648442,4,0,4,134944,Shaak Ti Fives Rex R3 Echo (501st) R4 ARC Trooper R4
zohaib24,513357243,64,33,31,92263,Shaak Ti G11 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Mithrall05,937315856,75,0,75,29127,Shaak Ti G1 Fives G12 Rex G1 Echo (501st) G1 5* ARC Trooper G0 0*
Pabon,123455129,67,0,67,40369,Shaak Ti G12 Fives G8 Rex G1 Echo (501st) G1 6* ARC Trooper G1 4*
Shazrogg,343336179,51,20,31,77797,Shaak Ti R3 Fives R3 Rex G10 Echo (501st) G10 ARC Trooper G7 5*
Scorpion,481495952,0,0,0,138366,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Schoolly D,327441434,2,0,2,139825,Shaak Ti R3 Fives Rex Echo (501st) ARC Trooper
