Player,Ally Code,Current Gear Needed,Team
DarthBrosaur,291658232,10,L0 Jawas: Nebit G5 Jawa Engineer G5 Jawa Scavenger G5 Dathcha G7 Jawa
Calc,152569178,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Calc,152569178,2,L2 BH: Boba Jango Cad The Mandalorian Embo G12
Calc,152569178,14,L1 Jawas: Nebit G8 Jawa Engineer G11 Jawa Scavenger G9 Dathcha G9 Jawa G9
Albie Dhamed,732366952,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Albie Dhamed,732366952,4,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar
Albie Dhamed,732366952,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
Albie Dhamed,732366952,2,L1 Jawas: Nebit Jawa Engineer Jawa Scavenger G11 Dathcha G11 Jawa
Albie Dhamed,732366952,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior G7 URoRRuR'R'R
LordSliepy81,826277931,3,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9
LordSliepy81,826277931,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
LordSliepy81,826277931,2,L4 BH: Boba Jango Cad The Mandalorian R3 Embo
SniperLord,736453491,6,L1 Maul: Maul G9 The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9
SniperLord,736453491,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
SniperLord,736453491,1,L1 BH: Boba Jango Cad The Mandalorian G11 Greedo
SniperLord,736453491,9,L1 Jawas: Nebit G11 Jawa Engineer G9 Jawa Scavenger G9 Dathcha G10 Jawa
Kanon reloaded,236126683,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Kanon reloaded,236126683,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Kanon reloaded,236126683,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Kanon reloaded,236126683,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Kanon reloaded,236126683,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Crazz,697544776,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
Crazz,697544776,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Grismik,278286457,0,L6 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) Boba
Grismik,278286457,2,L5 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan R5 Canderous Armorer
Grismik,278286457,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Grismik,278286457,6,L5 Tuskens: Tusken Chieftain Tusken Raider R5 Tusken Shaman R5 Tusken Warrior URoRRuR'R'R R5
Grismik,278286457,10,L1 Jawas: Nebit G11 Jawa Engineer G10 Jawa Scavenger G8 Dathcha G9 Jawa
Tethan Props,627222289,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Tethan Props,627222289,1,L0 BH: Boba Jango Cad The Mandalorian G7 5* Embo
Marren,269783355,4,L4 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous R3 Armorer R3
Marren,269783355,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Aria C Curran,179298495,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Aria C Curran,179298495,1,L0 BH: Boba Jango Cad The Mandalorian Greedo G7
Aria C Curran,179298495,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior 5* URoRRuR'R'R
Dan,359935949,8,L1 Old Republic: JKR BS Jolee Mission G8 Zaalbar G8
Dan,359935949,2,L1 BH: Boba Jango Cad The Mandalorian Greedo G10
Henrykona07,611681848,16,L1 Old Republic: JKR G9 BS G9 Jolee G8 Mission G9 Zaalbar G9
Rumdogg,118697339,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Rumdogg,118697339,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Myrryn,548846135,8,L2 Old Republic: JKR G12 BS Jolee G12 Mission G12 Zaalbar G12
Myrryn,548846135,1,L1 BH: Boba Jango Cad The Mandalorian Greedo G11
Myrryn,548846135,7,L1 Jawas: Nebit G10 Jawa Engineer G10 Jawa Scavenger G11 Dathcha G10 Jawa
BlackKobra77,495911322,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
BlackKobra77,495911322,1,L1 BH: Boba Jango Cad The Mandalorian Greedo G11
BlackKobra77,495911322,4,L1 Jawas: Nebit G11 Jawa Engineer G11 Jawa Scavenger G11 Dathcha G11 Jawa
BlackKobra77,495911322,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Rice Powered,218278765,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Rice Powered,218278765,6,L2 Old Republic: JKR BS G12 Jolee Mission G12 Zaalbar G12
Melion77,934943462,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Melion77,934943462,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Melion77,934943462,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Melion77,934943462,3,L0 Jawas: Nebit G7 Jawa Engineer Jawa Scavenger G7 Dathcha G7 Jawa 6*
Good E2 Shoes,285356599,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Good E2 Shoes,285356599,2,L1 BH: Boba Jango Cad The Mandalorian G10 Embo
Good E2 Shoes,285356599,5,L0 Jawas: Nebit G7 Jawa Engineer G7 Jawa Scavenger G7 Dathcha G7 Jawa G7
Soyir,325383213,2,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan Skiff Guard (Lando Calrissian) R6 Boba
Soyir,325383213,4,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer G12
Soyir,325383213,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Soyir,325383213,4,L1 Tuskens: Tusken Chieftain G10 Tusken Raider Tusken Shaman Tusken Warrior G10 URoRRuR'R'R
Soyir,325383213,5,L1 Jawas: Nebit G9 Jawa Engineer G11 Jawa Scavenger G11 Dathcha Jawa
Appleeeeeeee,812113138,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8 5*
Appleeeeeeee,812113138,1,L0 Old Republic: JKR BS Jolee Mission Zaalbar G7
Jamesss,932183454,6,L2 Maul: Maul Sabine G12 Bo-Katan Canderous G12 Armorer G12
Jamesss,932183454,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Jamesss,932183454,1,L1 BH: Boba G11 Jango Cad The Mandalorian Embo
Jamesss,932183454,8,L1 Tuskens: Tusken Chieftain G10 Tusken Raider Tusken Shaman G10 Tusken Warrior G10 URoRRuR'R'R G10
Arachnicus,198522162,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Arachnicus,198522162,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
