Player,Ally Code,Current Gear Needed,Team
SirSchuSchu,863647631,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
SirSchuSchu,863647631,4,L2 BH: Boba Jango Cad The Mandalorian G12 Greedo G12
SirSchuSchu,863647631,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
SirSchuSchu,863647631,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Naga Sadów,936392725,7,L2 Old Republic: JKR BS G13 Jolee G12 Mission G12 Zaalbar G12
Galaxy,137427682,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Galaxy,137427682,7,L1 BH: Boba Jango G11 Cad The Mandalorian G10 Greedo G8
MINI Techno Union,648966762,3,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G10
MINI Techno Union,648966762,7,L2 BH: Boba Jango G12 Cad G12 The Mandalorian G12 Greedo G13
MINI Techno Union,648966762,8,L1 Jawas: Nebit G11 Jawa Engineer Jawa Scavenger G9 Dathcha G8 Jawa
MINI Techno Union,648966762,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Dark Shawi,144245956,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Dark Shawi,144245956,1,L0 BH: Boba Jango G7 Cad The Mandalorian Greedo
Valektra Jetberg,661932482,10,L2 Old Republic: JKR G12 BS G12 Jolee G12 Mission G12 Zaalbar G12
Valektra Jetberg,661932482,7,L0 BH: Boba Jango Cad The Mandalorian Greedo G1
Valektra Jetberg,661932482,5,L0 Jawas: Nebit G7 Jawa Engineer G7 Jawa Scavenger G7 Dathcha G7 Jawa G7
Leftty,564668226,3,L1 Old Republic: JKR BS Jolee G11 Mission G11 Zaalbar G11
Leftty,564668226,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
Leftty,564668226,16,L1 Jawas: Nebit G8 Jawa Engineer G8 Jawa Scavenger G9 5* Dathcha G9 Jawa G10 5*
Obi Wonton,664489794,3,L1 Old Republic: JKR BS Jolee Mission G9 Zaalbar
Obi Wonton,664489794,1,L0 BH: Boba Jango Cad The Mandalorian 6* Greedo G7
BuLeo,739713814,3,L1 Old Republic: JKR BS Jolee Mission G9 Zaalbar
j13hall13,662956843,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
j13hall13,662956843,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R 6*
canth reed,552172719,1,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar
leobeoskywalker,629835227,2,L1 Old Republic: JKR BS Jolee Mission G10 Zaalbar
Gloom Walker,516227655,1,L1 Old Republic: JKR BS G11 Jolee Mission Zaalbar
Gloom Walker,516227655,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Gloom Walker,516227655,2,L1 Jawas: Nebit Jawa Engineer Jawa Scavenger Dathcha G11 Jawa G11
Gerehe Zosma,441557869,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Gerehe Zosma,441557869,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
Edd Vayder,895889781,2,L1 Maul: Maul G10 The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer
Edd Vayder,895889781,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Edd Vayder,895889781,2,L2 BH: Boba Jango Cad The Mandalorian G12 Greedo
Edd Vayder,895889781,11,L1 Jawas: Nebit G9 Jawa Engineer G9 Jawa Scavenger G11 Dathcha G8 Jawa
Millz,332392187,10,L2 Old Republic: JKR G12 BS G12 Jolee G12 Mission G12 Zaalbar G12
Millz,332392187,7,L0 BH: Boba Jango G4 Cad The Mandalorian 6* Greedo G5
Millz,332392187,7,L0 Jawas: Nebit G7 Jawa Engineer G2 Jawa Scavenger Dathcha Jawa 6*
DarthSkylar,998163772,10,L2 Old Republic: JKR G12 BS G12 Jolee G12 Mission G12 Zaalbar G12
Untamed Sloth,741217131,7,L2 Old Republic: JKR BS G12 Jolee G13 Mission G12 Zaalbar G12
Untamed Sloth,741217131,19,L0 Jawas: Nebit G4 Jawa Engineer G2 Jawa Scavenger G3 Dathcha G7 Jawa G5
YeeterSkeeter,819259195,8,L1 Old Republic: JKR BS G11 Jolee Mission G9 Zaalbar G8
YeeterSkeeter,819259195,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior G7 3* URoRRuR'R'R 5*
YeeterSkeeter,819259195,9,L0 Jawas: Nebit G6 Jawa Engineer G6 Jawa Scavenger G7 Dathcha Jawa G4
Deafy,546658628,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
Deafy,546658628,2,L1 BH: Boba Jango G11 Cad The Mandalorian Greedo G11
The JLS,647474141,5,L1 Old Republic: JKR G10 BS Jolee Mission G9 Zaalbar
Zar Anduli,889632856,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Zar Anduli,889632856,1,L1 BH: Boba Jango Cad The Mandalorian Greedo G11
Zar Anduli,889632856,9,L1 Tuskens: Tusken Chieftain G10 Tusken Raider G10 Tusken Shaman G11 Tusken Warrior G9 URoRRuR'R'R G11
Zar Anduli,889632856,10,L1 Jawas: Nebit G9 Jawa Engineer G11 Jawa Scavenger G10 Dathcha G10 Jawa G10
Jose Longo,633696187,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
Jose Longo,633696187,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
Jose Longo,633696187,3,L0 Jawas: Nebit Jawa Engineer G7 Jawa Scavenger G7 Dathcha Jawa G7
Jose Longo,633696187,8,L0 Tuskens: Tusken Chieftain G7 3* Tusken Raider G6 Tusken Shaman G6 Tusken Warrior G7 3* URoRRuR'R'R G6 6*
Peepeepoopooman,827513585,9,L1 Old Republic: JKR G9 BS Jolee Mission G9 Zaalbar G9
Peepeepoopooman,827513585,8,L2 Jawas: Nebit Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Peepeepoopooman,827513585,1,L0 BH: Boba Jango G7 Cad The Mandalorian Greedo
Peepeepoopooman,827513585,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R G7 6*
blactastic,281334117,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
blactastic,281334117,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
Millz20,684712353,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Millz20,684712353,4,L0 BH: Boba Jango Cad The Mandalorian G4 5* Greedo
Bski,938232767,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Bski,938232767,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
Bski,938232767,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Bski,938232767,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 5* URoRRuR'R'R
SwgohIsDead,579754696,7,L1 Old Republic: JKR BS Jolee Mission G9 Zaalbar G8
SwgohIsDead,579754696,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Bobmaloogax5,993486218,8,L5 Old Republic: JKR BS R5 Jolee R5 Mission R5 Zaalbar R5
Bobmaloogax5,993486218,2,L1 BH: Boba Jango G11 Cad The Mandalorian G11 Embo
Bobmaloogax5,993486218,1,L1 Tuskens: Tusken Chieftain G11 5* Tusken Raider Tusken Shaman Tusken Warrior URoRRuR'R'R
Bobmaloogax5,993486218,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Thavinpearce,494298674,2,L1 Old Republic: JKR BS Jolee Mission G10 Zaalbar
SK74,377498924,2,L1 Old Republic: JKR BS G11 Jolee G11 Mission Zaalbar
SK74,377498924,2,L0 BH: Boba Jango G7 Cad The Mandalorian Embo G7 3*
Bakufett,152667675,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Bakufett,152667675,10,L2 Tuskens: Tusken Chieftain G12 Tusken Raider G12 Tusken Shaman G12 Tusken Warrior G12 URoRRuR'R'R G12
B,948356963,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
B,948356963,4,L1 BH: Boba Jango Cad The Mandalorian G8 Greedo
B,948356963,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 6* URoRRuR'R'R
PrimarchHades,793647289,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
PrimarchHades,793647289,4,L3 BH: Boba Jango R1 Cad The Mandalorian R1 Embo
PrimarchHades,793647289,23,L0 Jawas: Nebit G7 Jawa Engineer G7 Jawa Scavenger G1 Dathcha G1 Jawa G1
XMilitary,257197713,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
XMilitary,257197713,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
XMilitary,257197713,6,L1 BH: Boba Jango Cad G9 The Mandalorian Greedo G9
XMilitary,257197713,6,L1 Tuskens: Tusken Chieftain G11 Tusken Raider G11 Tusken Shaman G11 Tusken Warrior G9 URoRRuR'R'R
