Player,Ally Code,Current Gear Needed,Team
Colindo Calla,682359944,4,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Colindo Calla,682359944,2,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar
Colindo Calla,682359944,1,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Hizashi Hyuga,681282268,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Hizashi Hyuga,681282268,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
First And Foremost,173918281,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
First And Foremost,173918281,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
First And Foremost,173918281,18,L1 Jawas: Nebit G8 Jawa Engineer G9 Jawa Scavenger G8 Dathcha G9 Jawa G8
First And Foremost,173918281,4,L0 BH: Boba Jango Cad The Mandalorian Greedo G4
JediMasterLuke,548318682,5,L2 Old Republic: JKR BS G13 Jolee Mission G12 Zaalbar G12
Whoomp,391378657,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8 5*
Phly Enjoyer,212536946,7,L0 Old Republic: JKR BS Jolee Mission G4 Zaalbar G5
Zeta Sigma 74,644932613,7,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan G9 Canderous Armorer G8
Zeta Sigma 74,644932613,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Zeta Sigma 74,644932613,1,L1 BH: Boba Jango Cad The Mandalorian Greedo G11
D3athAn93I,538463176,8,L1 BH: Boba Jango G8 Cad The Mandalorian Greedo G8
D3athAn93I,538463176,1,L0 Old Republic: JKR BS Jolee Mission Zaalbar G7
VictorVKnight,535591719,1,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar
VictorVKnight,535591719,1,L0 BH: Boba Jango G7 Cad The Mandalorian Greedo
Super Pickle,891141788,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
Super Pickle,891141788,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
IMAC1780,247782748,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
IMAC1780,247782748,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
VadersCrispyNuts,212953269,2,L0 Old Republic: JKR BS Jolee Mission G6 Zaalbar
DaftX Sweens40,227473382,0,L6 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) Boba
DaftX Sweens40,227473382,3,L5 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan R6 Canderous Armorer R5
DaftX Sweens40,227473382,2,L5 Old Republic: JKR BS Jolee Mission R5 Zaalbar
DaftX Sweens40,227473382,6,L5 Tuskens: Tusken Chieftain Tusken Raider R5 Tusken Shaman R5 Tusken Warrior URoRRuR'R'R R5
DaftX Sweens40,227473382,7,L4 Jawas: Nebit R4 Jawa Engineer R3 Jawa Scavenger Dathcha R3 Jawa R3
DRIII BFKA BAI,488844648,3,L2 Maul: Maul G12 The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G13
DRIII BFKA BAI,488844648,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
DRIII BFKA BAI,488844648,6,L5 BH: Boba Jango Cad R5 The Mandalorian R5 Embo R5
Slartibartfast main,754569525,8,L5 Maul: Maul The Mandalorian (Beskar Armor) R5 Bo-Katan R5 Canderous R5 Armorer R5
Slartibartfast main,754569525,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Slartibartfast main,754569525,2,L2 BH: Boba Jango Cad The Mandalorian G12 Embo
Slartibartfast main,754569525,7,L1 Jawas: Nebit G10 Jawa Engineer G10 Jawa Scavenger G10 Dathcha G11 Jawa
Slartibartfast main,754569525,14,L1 Tuskens: Tusken Chieftain G8 6* Tusken Raider Tusken Shaman G8 Tusken Warrior G8 5* URoRRuR'R'R G10
Shepard,915153266,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Shepard,915153266,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8 6*
Darkwizard126,199916727,2,L1 Old Republic: JKR BS Jolee Mission G10 Zaalbar
Darkwizard126,199916727,5,L1 BH: Boba Jango Cad The Mandalorian G10 Greedo G9
Rayed,473591619,7,L1 BH: Boba Jango G9 Cad The Mandalorian Greedo G8 5*
Rayed,473591619,2,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar G7
NNMSdabber,424386656,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
NNMSdabber,424386656,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8 6*
Toxic N'wah,858377675,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Toxic N'wah,858377675,4,L1 BH: Boba Jango Cad The Mandalorian G8 Greedo
Toxic N'wah,858377675,15,L1 Jawas: Nebit G8 Jawa Engineer G9 Jawa Scavenger G9 Dathcha G10 Jawa G9
Mordekhai,763875945,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Mordekhai,763875945,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
Geekytiger,965999173,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Geekytiger,965999173,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
Geekytiger,965999173,10,L1 Jawas: Nebit G10 Jawa Engineer G9 Jawa Scavenger G10 Dathcha G10 Jawa G11
Tralax,165219216,4,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G9
Tralax,165219216,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Tralax,165219216,20,L1 Jawas: Nebit G8 Jawa Engineer G8 6* Jawa Scavenger G8 Dathcha G8 Jawa G8
Dimitris,181287221,6,L1 Old Republic: JKR BS G11 Jolee G10 Mission G10 Zaalbar G11
Dimitris,181287221,4,L2 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior G12 URoRRuR'R'R G12
Dimitris,181287221,2,L2 Jawas: Nebit Jawa Engineer G12 Jawa Scavenger Dathcha Jawa
Dimitris,181287221,1,L1 BH: Boba Jango Cad The Mandalorian Greedo G11
Shitbird,126758897,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
Shitbird,126758897,3,L2 BH: Boba Jango Cad The Mandalorian G13 Embo G12
Shitbird,126758897,1,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha Jawa
Slartibartfast,625761274,4,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Slartibartfast,625761274,4,L0 Tuskens: Tusken Chieftain G7 4* Tusken Raider G7 Tusken Shaman G7 Tusken Warrior G7 3* URoRRuR'R'R
Darth1 Daddy,318222584,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Darth1 Daddy,318222584,12,L1 Old Republic: JKR BS G8 Jolee G11 Mission G8 Zaalbar G9
Verse314,828941825,2,L1 Old Republic: JKR BS Jolee Mission G10 Zaalbar
Verse314,828941825,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
PirateFTW,252624558,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
PirateFTW,252624558,4,L2 Old Republic: JKR BS G12 Jolee G12 Mission Zaalbar
PirateFTW,252624558,4,L1 BH: Boba Jango Cad The Mandalorian G10 Embo G10
PirateFTW,252624558,5,L1 Jawas: Nebit G11 Jawa Engineer G11 Jawa Scavenger G11 Dathcha G11 Jawa G11
Blue Moose,233146235,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Blue Moose,233146235,4,L1 Maul: Maul Sabine Bo-Katan Canderous Armorer G8
Blue Moose,233146235,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Blue Moose,233146235,6,L2 Tuskens: Tusken Chieftain G12 Tusken Raider Tusken Shaman G12 Tusken Warrior G12 URoRRuR'R'R
Blue Moose,233146235,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Relte,811247378,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Relte,811247378,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Relte,811247378,1,L0 Tuskens: Tusken Chieftain 2* Tusken Raider Tusken Shaman Tusken Warrior G7 3* URoRRuR'R'R
Relte,811247378,26,L0 Jawas: Nebit G1 Jawa Engineer G1 Jawa Scavenger G1 Dathcha G6 Jawa G5
Moth Tahl,169291728,7,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan G9 Canderous Armorer G8
Moth Tahl,169291728,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Moth Tahl,169291728,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
Moth Tahl,169291728,17,L1 Tuskens: Tusken Chieftain G9 Tusken Raider G8 Tusken Shaman G8 Tusken Warrior G8 URoRRuR'R'R G10
Moth Tahl,169291728,2,L0 Jawas: Nebit G7 Jawa Engineer Jawa Scavenger G7 Dathcha Jawa
Vocans,681399796,8,L1 Old Republic: JKR BS Jolee Mission G8 Zaalbar G8
Vocans,681399796,2,L2 BH: Boba Jango Cad The Mandalorian G12 Greedo
Dash Riprock,663558394,2,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Dash Riprock,663558394,4,L3 Maul: Maul R1 The Mandalorian (Beskar Armor) Bo-Katan Canderous R1 Armorer
Dash Riprock,663558394,2,L2 Old Republic: JKR BS Jolee G12 Mission Zaalbar
Dash Riprock,663558394,2,L2 Tuskens: Tusken Chieftain Tusken Raider G12 Tusken Shaman Tusken Warrior URoRRuR'R'R
Dash Riprock,663558394,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Silent,667983833,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Silent,667983833,4,L2 BH: Boba Jango Cad G12 The Mandalorian Greedo G12
Silent,667983833,1,L0 Jawas: Nebit G7 Jawa Engineer Jawa Scavenger Dathcha Jawa
Silent,667983833,2,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman G7 Tusken Warrior URoRRuR'R'R G7 6*
