Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Karmine,717562532,89,2,87,2366,Shaak Ti G0 0* Fives G1 3* Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
Dingodog,628718313,74,3,71,32890,Shaak Ti G1 Fives G9 Rex G7 Echo (501st) G1 ARC Trooper G1
WhisKid,985344829,66,24,42,54867,Shaak Ti R3 Fives R3 Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Zea,686314518,89,9,80,12020,Shaak Ti G1 2* Fives G7 Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
Zenithier,443596224,0,0,0,150665,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ElGatoalAgua,727668484,86,37,49,57458,Shaak Ti G1 6* Fives G12 Rex G12 Echo (501st) G8 ARC Trooper G8
Nitz,485165597,0,0,0,155151,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Leopald Strauss,174578724,66,25,41,65149,Shaak Ti R3 Fives R3 Rex G8 Echo (501st) G8 ARC Trooper G1
NamikazeNC,572225845,66,31,35,65125,Shaak Ti R3 Fives R3 Rex G8 Echo (501st) G8 ARC Trooper G7 6*
Pinky089,342149175,42,0,42,53742,Shaak Ti R3 Fives R3 Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
BigKopsing,532597427,84,48,36,75390,Shaak Ti R3 Fives R3 Rex G12 Echo (501st) G10 ARC Trooper G0 0*
Sonofskirata,457422143,58,24,34,85889,Shaak Ti R3 Fives G12 Rex G12 Echo (501st) G9 ARC Trooper G7 4*
bluhoteyes,668698455,88,46,42,62780,Shaak Ti R3 Fives R3 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
DarthSaleah,388916889,37,1,36,64946,Shaak Ti R3 Fives R3 Rex G8 Echo (501st) G8 ARC Trooper G6 4*
Khonshu II,183282721,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
WeTheNorse,265856399,0,0,0,145487,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Deell Jade,135836367,42,0,42,53811,Shaak Ti R3 Fives R3 Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Bart Bart Binx,728575426,42,0,42,56712,Shaak Ti R3 Fives R3 Rex G8 6* Echo (501st) G8 6* ARC Trooper G0 0*
gurbigurbi,456611257,90,2,88,1127,Shaak Ti G1 2* Fives G1 3* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Locke,632165118,55,12,43,60185,Shaak Ti R3 Fives R3 Rex G8 Echo (501st) G6 ARC Trooper G1 5*
Kyo Perthar,447523615,34,0,34,83893,Shaak Ti G7 5* Fives G12 Rex R4 Echo (501st) G9 ARC Trooper G11 5*
Enecske,762615369,86,0,86,5140,Shaak Ti G1 2* Fives G1 4* Rex G1 6* Echo (501st) G1 4* ARC Trooper G0 0*
DarthTenebrous,541431649,42,0,42,55722,Shaak Ti R3 Fives R3 Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Dori Solman,565476421,75,31,44,67807,Shaak Ti G9 Fives G11 Rex G11 Echo (501st) G8 ARC Trooper G7
