Player,Offense,Defense,GP,Name,Squad,Viable
"Fahrenheit",1,1,117014,Rogue1,"zzJyn Chirrut Baze zCassian zK-2SO",1
"Fahrenheit",,,124606,Mando,"zzThe Mandalorian (Beskar Armor), zDash Rendar, zNest zIG-11 zKuiil",1
"Fahrenheit",1,0,84955,Jawas,"Nebit Jawa Engineer, Jawa Scavenger G9, Jawa Dathcha",1
"Fahrenheit",0,1,104050,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Fahrenheit",,,115713,Bad Batch,"zHunter zEcho Omega G6, zTech zWrecker",0
"Medknight",,,133335,Admiral Raddus,"zzAdmiral Raddus, Cassian Jyn K-2SO Bistan",1
"Medknight",,,422364,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"Medknight",1,1,153398,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"Medknight",1,1,159073,GL Rey,"zzzzzzRey zGK zR2-D2 Holdo RH Finn",1
"Medknight",,,136144,SK,"zzEP zMara Jade, The Emperor's Hand, zzStarkiller zzOld Ben, Visas",1
"Medknight",1,1,119153,NS,"zMT zAV zDaka Zombie Spirit",1
"Medknight",,,571654,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Medknight",,,175547,JMLS,"zzzJKR zzJKL zzzzzJMLS zHYoda zzzzGAS",1
"Medknight",1,0,150761,CLS,"zzzCLS zHan zChewbacca zzC-3PO zChewpio",1
"Medknight",0,1,132473,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"Medknight",,,133920,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"Medknight",,,490172,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Medknight",,,324114,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Medknight",0,1,113171,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Medknight",1,0,120694,Traya,"zzTraya DN zSion Dooku Nest",1
"Medknight",,,103876,Mon Mothma,"zzMon Mothma, Cara Dune, Hoth Rebel Scout, Wedge Scarif",1
"Medknight",1,0,121655,Troopers,"zVeers zzPiett zGideon Dark Trooper, Range Trooper",1
"Medknight",1,1,106792,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Medknight",1,0,134148,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Medknight",0,1,142929,BH,"zzBossk zDengar zThe Mandalorian, zzGreef Boba",1
"Medknight",1,1,90506,Carth,"zCarth Onasi, zMission zZaalbar Juhani G8, Canderous",1
"Medknight",,,87420,Iden Troopers,"zIden Versio, Shoretrooper Snowtrooper Magma DT",1
"Medknight",0,1,119972,Phoenix,"Hera zEzra zKanan Sabine zCaptain Rex",1
"Medknight",,,117343,Phasma,"Phasma FOTP FOSFTP FOST Kylo",0
"Medknight",0,1,103695,BH,"Jango IG-88 Cad Boushh (Leia Organa), Greedo G8",0
"Selzer",,,186276,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Selzer",,,172596,LV,"zzzzzzLord Vader, zzPiett zzzVader zRG zTarkin",1
"Selzer",,,437004,Profundity,"Profundity 5* Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"Selzer",1,1,159022,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Selzer",0,1,106394,Qira,"zQira zL3-37 zVandor Chewbacca, zMission zZaalbar",1
"Selzer",,,173800,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"Selzer",1,1,171504,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zRH Poe, zRH Finn",1
"Selzer",1,1,128054,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Selzer",,,585563,Executor,"Executor 5* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Selzer",1,0,162687,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Selzer",0,1,121226,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Selzer",,,165471,JMLS,"zzzzzzJMLS zzJKL zzHYoda zzOld Ben, zEzra",1
"Selzer",,,509964,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Selzer",,,333157,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Selzer",0,1,132844,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Selzer",,,104873,Mon Mothma,"zzMon Mothma, zCara Dune, zPao Hoth Rebel Scout, Scarif",1
"Selzer",1,0,129717,Traya,"zzTraya zDN zSion zDooku zzEP",1
"Selzer",1,1,136536,Revan Offense,"zzzJKR zGMY zBS zJolee zJKA",1
"Selzer",1,1,109947,Ewoks,"zChirpa Elder zPaploo zWicket Logray",1
"Selzer",1,0,147363,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Selzer",0,1,148177,BH,"zzBossk Dengar zFennec Shand, zZam zzJango",1
"Selzer",1,0,93497,Troopers,"zVeers Starck Scout Trooper, DT Snowtrooper",1
"Selzer",0,1,124603,Phoenix,"zHera zKanan Zeb zSabine zzCaptain Rex",1
"Selzer",1,1,111326,Rogue1,"zzJyn Chirrut Baze zCassian K-2SO",1
"Selzer",1,0,90361,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"Selzer",1,0,19939,NestSolo (Counter),"zNest",1
"Selzer",,,120907,Phasma,"zPhasma FOTP FOSFTP zFOST zKylo",0
"Selzer",0,1,112068,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Selzer",,,115464,Bad Batch,"zHunter zEcho Omega G8, zTech zWrecker",0
"GRIMREAPER252",,,186094,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"GRIMREAPER252",,,123738,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"GRIMREAPER252",,,141013,Admiral Raddus,"zzAdmiral Raddus, zCassian zJyn zK-2SO Bistan",1
"GRIMREAPER252",,,137728,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zJuhani Visas",1
"GRIMREAPER252",,,449386,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"GRIMREAPER252",1,1,170040,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"GRIMREAPER252",,,193802,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"GRIMREAPER252",1,1,172408,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zRH Poe, zRH Finn",1
"GRIMREAPER252",,,626659,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"GRIMREAPER252",,,174158,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"GRIMREAPER252",1,0,150578,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"GRIMREAPER252",,,135248,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"GRIMREAPER252",1,1,123522,NS_Alt,"zzMT zAV Zombie zzMerrin zDaka",1
"GRIMREAPER252",,,519773,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"GRIMREAPER252",,,338200,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"GRIMREAPER252",0,1,111260,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"GRIMREAPER252",1,0,142621,Traya,"zzTraya zDN zSion Sith Assassin, Sith Empire Trooper",1
"GRIMREAPER252",,,113730,Mon Mothma,"zzMon Mothma, Cara Dune, Biggs Wedge Scarif",1
"GRIMREAPER252",1,1,106979,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"GRIMREAPER252",1,0,145042,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"GRIMREAPER252",0,1,156983,BH,"zzBossk Dengar zzGreef zzJango zBoba",1
"GRIMREAPER252",1,0,133902,Troopers,"zVeers zStarck zzPiett zIden Versio, zDark Trooper",1
"GRIMREAPER252",0,1,114495,Phoenix,"Hera Kanan Zeb zSabine zCaptain Rex",1
"GRIMREAPER252",1,0,124745,QGJ,"zQGJ Aayla zJKA zzOld Ben, Ezra",1
"GRIMREAPER252",1,0,13770,NestSolo (Counter),"Nest G9",1
"GRIMREAPER252",0,1,75715,Qira,"Qira G1, L3-37 Vandor Chewbacca G1, zMission zZaalbar",0
"GRIMREAPER252",,,74781,Bad Batch,"zHunter zEcho Omega G1, zTech zWrecker G9",0
"GRIMREAPER252",1,0,47803,Jawas,"Nebit G4, Jawa Engineer G4, Jawa Scavenger G4, Jawa G5, Dathcha G4",0
"Kurnus",,,186435,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Kurnus",,,128889,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Kurnus",,,104884,Admiral Raddus,"zzAdmiral Raddus, Cassian zJyn K-2SO Bistan",1
"Kurnus",1,1,170560,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Kurnus",0,1,107786,Qira,"zQira zL3-37 zVandor Chewbacca, zMission zZaalbar",1
"Kurnus",1,1,183150,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zRH Poe, zRH Finn",1
"Kurnus",1,1,144897,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Kurnus",,,593043,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"Kurnus",,,154555,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Kurnus",1,0,150085,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Kurnus",0,1,131503,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Kurnus",,,142187,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Kurnus",,,523851,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Kurnus",,,349296,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Kurnus",0,1,129878,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Kurnus",,,502061,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Kurnus",1,0,135430,Traya,"zzTraya zDN zSion zDooku zzEP",1
"Kurnus",,,109340,Mon Mothma,"zzMon Mothma, zCara Dune, Pao Wedge Scarif",1
"Kurnus",1,0,133555,Troopers,"zVeers zzPiett zzGideon zDark Trooper, Range Trooper",1
"Kurnus",,,151609,Disintegration,"zzAurra zzGreef zBoba zzBossk zzThe Mandalorian",1
"Kurnus",1,1,105394,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Kurnus",1,0,155782,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Kurnus",0,1,147462,BH,"zzJango zDengar zZam zGreedo zzEmbo",1
"Kurnus",,,94961,Iden Troopers,"zIden Versio, Shoretrooper Snowtrooper Magma DT",1
"Kurnus",0,1,117670,Phoenix,"zHera zEzra zKanan zZeb zSabine",1
"Kurnus",,,131905,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"Kurnus",,,126248,Mando,"zzThe Mandalorian (Beskar Armor), zDash Rendar, zNest zIG-11 zKuiil",1
"Kurnus",1,0,96730,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"ⱠordɎes",,,190040,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"ⱠordɎes",,,189312,LV,"zzzzzzLord Vader, zzDarth Malgus, zzzMaul zRG zzzVader",1
"ⱠordɎes",,,123931,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"ⱠordɎes",,,151845,Admiral Raddus,"zzAdmiral Raddus, zCassian zzJyn Baze Chirrut",1
"ⱠordɎes",,,149594,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zJuhani zVisas",1
"ⱠordɎes",,,467585,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"ⱠordɎes",1,1,172533,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"ⱠordɎes",,,190023,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"ⱠordɎes",0,1,126366,Qira,"zQira zL3-37 zVandor Chewbacca, zMission zZaalbar",1
"ⱠordɎes",1,1,180670,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zHoldo zRH Finn",1
"ⱠordɎes",,,171183,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"ⱠordɎes",1,1,150375,NS,"zzMT zzAV zDaka Zombie Spirit",1
"ⱠordɎes",,,642346,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"ⱠordɎes",1,0,163248,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"ⱠordɎes",,,168644,JMLS,"zzzzzzJMLS zzJKL zzHYoda zOld Ben, zEzra",1
"ⱠordɎes",,,545348,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"ⱠordɎes",,,338887,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"ⱠordɎes",0,1,153344,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"ⱠordɎes",1,0,135495,Traya,"zzTraya zDN zSion Sith Assassin, Sith Empire Trooper",1
"ⱠordɎes",,,108254,Mon Mothma,"zzMon Mothma, zCara Dune, zPao Hoth Rebel Scout, Scarif",1
"ⱠordɎes",1,0,136704,Troopers,"zVeers zzPiett zzGideon zDark Trooper, Range Trooper",1
"ⱠordɎes",1,1,145427,Revan Offense,"zzzJKR zGMY zBS zJolee zJKA",1
"ⱠordɎes",1,1,115155,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"ⱠordɎes",1,0,150897,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"ⱠordɎes",0,1,162312,BH,"zzBossk zIG-88 zDengar zzGreef zzJango",1
"ⱠordɎes",,,133126,Iden Troopers,"zIden Versio, zStormtrooper Snowtrooper Magma zDT",1
"ⱠordɎes",0,1,140602,Phoenix,"zHera zKanan zZeb zSabine zzCaptain Rex",1
"ⱠordɎes",,,141712,Mando,"zzThe Mandalorian (Beskar Armor), zDash Rendar, zNest zIG-11 zKuiil",1
"ⱠordɎes",1,0,88775,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"ⱠordɎes",0,1,112237,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"ⱠordɎes",,,139235,Bad Batch,"zHunter zEcho zzOmega G9, zTech zWrecker",0
"Marvell Chapel",,,178873,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzGAS zGK",1
"Marvell Chapel",,,177563,LV,"zzzzzzLord Vader, zzPiett zzzVader zRG zzTarkin",1
"Marvell Chapel",,,140888,Admiral Raddus,"zzAdmiral Raddus, zCassian zzJyn K-2SO Bistan",1
"Marvell Chapel",,,453949,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"Marvell Chapel",,,187870,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Marvell Chapel",,,174612,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), Krrsantan zBoba",1
"Marvell Chapel",1,1,110736,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Marvell Chapel",,,607312,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Marvell Chapel",,,166971,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Marvell Chapel",1,0,162918,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Marvell Chapel",,,503083,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Marvell Chapel",,,324602,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Marvell Chapel",0,1,105655,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Marvell Chapel",1,1,128416,JTR,"zzzJTR zzR2-D2 zzBB-8 zRH Finn G9, zRH Poe G9",1
"Marvell Chapel",0,1,131036,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Marvell Chapel",1,0,128213,Traya,"zzTraya zDN zSion Sith Empire Trooper, zThrawn",1
"Marvell Chapel",,,98220,Mon Mothma,"zzMon Mothma, Cara Dune, Pao Wedge Scarif",1
"Marvell Chapel",1,1,93925,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Marvell Chapel",1,0,147999,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Marvell Chapel",1,1,102173,Carth,"zCarth Onasi, zMission Zaalbar zVandor Chewbacca, zCanderous",1
"Marvell Chapel",0,1,154451,BH,"zzBossk Dengar zZam zzJango zzEmbo",1
"Marvell Chapel",1,0,116021,Troopers,"zVeers Starck Shoretrooper zScout Trooper, zDark Trooper",1
"Marvell Chapel",0,1,95562,FO,"zKRU zKylo zHux FOE G9, FOST",1
"Marvell Chapel",0,1,118183,Phoenix,"zHera zEzra Kanan Sabine zzCaptain Rex",1
"Marvell Chapel",,,123890,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"Marvell Chapel",1,0,130581,zMaul,"zDarth Maul, zSidious Sith Assassin, zSavage Sith Marauder",1
"Marvell Chapel",,,121146,Mando,"zzThe Mandalorian (Beskar Armor), zDash Rendar, zNest IG-11 zKuiil",1
"Marvell Chapel",1,0,119732,EP (Counter, Rebel),"zzEP Krennic DT zzWampa Range Trooper",1
"Marvell Chapel",1,0,89744,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"Neighbs",,,190831,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Neighbs",,,182546,LV,"zzzzzzLord Vader, zzPiett zzzMaul zRG zzzVader",1
"Neighbs",,,127148,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Neighbs",,,142008,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zJuhani zVisas",1
"Neighbs",,,470541,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Phantom Ghost",1
"Neighbs",1,1,177026,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Neighbs",,,189692,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Neighbs",1,1,175753,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zHoldo zRH Finn",1
"Neighbs",,,173794,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"Neighbs",0,1,92745,Qira,"Qira L3-37 zVandor Chewbacca, zMission zZaalbar",1
"Neighbs",1,1,124524,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Neighbs",,,590031,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Neighbs",,,171544,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Neighbs",1,0,163099,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Neighbs",,,137712,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Neighbs",,,534366,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Neighbs",,,351298,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Neighbs",1,0,120453,Traya,"zzTraya zzDN zSion Sith Assassin, Sith Empire Trooper",1
"Neighbs",,,106477,Mon Mothma,"zzMon Mothma, zCara Dune, Pao Bistan Scarif",1
"Neighbs",1,1,104254,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Neighbs",1,0,155816,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Neighbs",0,1,153513,BH,"zzBossk zDengar zZam zzJango zzEmbo",1
"Neighbs",1,0,141550,Troopers,"zVeers zStarck zzGideon zzScout Trooper, zIden Versio",1
"Neighbs",0,1,148755,Phoenix,"zHera zEzra zKanan zSabine zzCaptain Rex",1
"Neighbs",1,1,116609,Rogue1,"zzJyn Chirrut Baze zCassian zK-2SO",1
"Neighbs",1,0,90865,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"Neighbs",1,0,20478,NestSolo (Counter),"zNest",1
"Neighbs",0,1,121420,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Neighbs",,,122247,Bad Batch,"zHunter zEcho zzOmega G9, zTech zWrecker",0
"Philo",,,171772,JMK,"zzzzzzJMK zAhsoka zzzCAT zJKA zGK",1
"Philo",,,125611,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Philo",,,443043,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"Philo",1,1,175009,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Philo",,,193220,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Philo",1,1,173843,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zHoldo zRH Finn",1
"Philo",,,167246,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"Philo",,,584988,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Gauntlet Starfighter, Tie Adv",1
"Philo",,,183666,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Philo",1,0,161898,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Philo",1,1,106524,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"Philo",,,502383,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Philo",,,334219,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Philo",0,1,130420,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Philo",1,0,125698,Traya,"zzTraya zzDN zSion zzEP Sith Empire Trooper",1
"Philo",,,107316,Mon Mothma,"zzMon Mothma, zCara Dune, zPao Bistan Hoth Rebel Scout",1
"Philo",1,0,119463,Troopers,"zVeers zzPiett zGideon zDark Trooper, Range Trooper",1
"Philo",1,1,103772,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Philo",1,0,140973,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Philo",1,1,95322,Carth,"zCarth Onasi, zMission zZaalbar zVandor Chewbacca G9, zCanderous",1
"Philo",0,1,149282,BH,"zzBossk zDengar zFennec Shand, zzJango zGreedo",1
"Philo",,,86365,Iden Troopers,"zIden Versio, Shoretrooper Snowtrooper Magma G9, zDT",1
"Philo",0,1,114973,Phoenix,"zHera zEzra zKanan zSabine zzCaptain Rex",1
"Philo",1,0,132571,zMaul,"zDarth Maul, zDooku zSidious Sith Assassin, zSavage",1
