Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
ShiftyHustle,188586992,65,0,65,33561,Shaak Ti G1 5* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
PP Peaker,298962375,18,0,18,113135,Shaak Ti G12 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper G12
MikesStudios,447427523,42,0,42,65690,Shaak Ti R3 Fives R3 Rex G8 Echo (501st) G8 6* ARC Trooper G0 0*
HK69,758917525,63,0,63,24120,Shaak Ti G6 2* Fives G8 Rex G6 Echo (501st) G7 ARC Trooper G0 0*
crash0verr1d3,892549138,41,4,37,70909,Shaak Ti R4 Fives R3 Rex G12 Echo (501st) G8 ARC Trooper G0 0*
Bantha food,758418485,1,1,0,142333,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Headshot,771957483,18,16,2,138237,Shaak Ti R3 Fives Rex Echo (501st) ARC Trooper
ValkyrieReject,777562196,8,0,8,129797,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
xTWOFACEx,582399423,0,0,0,156106,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Eekthecat32,264351426,4,0,4,143711,Shaak Ti Fives R3 Rex R3 Echo (501st) ARC Trooper
D4RTHY DARTHINSON,728168946,0,0,0,151600,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DarthTyranious,953564291,10,0,10,126000,Shaak Ti Fives R2 Rex R3 Echo (501st) R4 ARC Trooper R1
