Player,Offense,Defense,GP,Name,Squad,Viable
"Simbino",,,67681,Bad Batch,"Hunter G9, Echo G8, Omega G8, Tech G9, Wrecker G8",0
"NotFromEarth",,,185005,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"NotFromEarth",,,123080,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"NotFromEarth",,,439100,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"NotFromEarth",1,1,165556,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"NotFromEarth",,,192855,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"NotFromEarth",1,1,161382,GL Rey,"zzzzzzRey zzJTR zR2-D2 RH Poe, RH Finn",1
"NotFromEarth",,,589358,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"NotFromEarth",1,0,153673,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"NotFromEarth",,,163166,JMLS,"zzzzzzJMLS zzJKL zzHYoda Old Ben, Ezra",1
"NotFromEarth",,,511673,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"NotFromEarth",,,331552,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"NotFromEarth",0,1,108513,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"NotFromEarth",0,1,133349,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"NotFromEarth",1,0,134255,Traya,"zzTraya DN zSion zEP Sith Empire Trooper",1
"NotFromEarth",,,105176,Mon Mothma,"zzMon Mothma, Cara Dune, zPao Scarif Hoth Rebel Scout",1
"NotFromEarth",,,134648,Disintegration,"Aurra zzGreef Boba zzBossk zThe Mandalorian",1
"NotFromEarth",1,1,148671,Revan Offense,"zzzJKR zGMY zBS zJolee zJKA",1
"NotFromEarth",1,1,95248,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"NotFromEarth",1,0,139010,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"NotFromEarth",1,1,96972,Carth,"zCarth Onasi, zMission Zaalbar Juhani Canderous",1
"NotFromEarth",1,0,130558,Troopers,"zVeers zStarck zScout Trooper, zIden Versio, zzPiett",1
"NotFromEarth",1,0,131622,zMaul,"zDarth Maul, zSidious zDooku Sith Marauder, zNest",1
"NotFromEarth",0,1,117502,Phoenix,"Hera Kanan Zeb zSabine zCaptain Rex",1
"NotFromEarth",1,1,106283,Rogue1,"zJyn Chirrut G8, Baze K-2SO zCassian",1
"NotFromEarth",1,0,76254,Jawas,"Nebit G8, Jawa Engineer, Jawa Scavenger G8, Jawa Dathcha",1
"NotFromEarth",1,1,114020,NS,"zzMT AV zDaka Zombie Spirit",0
"NotFromEarth",0,1,133022,BH,"Jango zBoushh (Leia Organa), zIG-88 Dengar Fennec Shand",0
"NotFromEarth",,,49129,Bad Batch,"Hunter 6* G4, Echo G4, Omega G1, Tech 5* G4, Wrecker G8",0
"DanPal37",,,122742,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"DanPal37",1,1,151182,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"DanPal37",,,538221,Executor,"Executor 5* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"DanPal37",,,173727,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"DanPal37",1,0,138173,CLS,"zzzCLS zHan zChewbacca zC-3PO zChewpio",1
"DanPal37",,,113958,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"DanPal37",0,1,116575,DRMalak,"zzzDR HK-47 BSF zzMalak Sith Marauder",1
"DanPal37",,,296089,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"DanPal37",1,1,100208,JTR,"zJTR Scav Rey G9, BB-8 G8, R2-D2 Finn G9",1
"DanPal37",1,1,85119,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"DanPal37",1,0,93843,ShaakClones,"zShaak Ti, Rex Echo (501st), zFives ARC Trooper",1
"DanPal37",0,1,126720,BH,"zBossk IG-88 Boba Jango Dengar",1
"DanPal37",1,1,86896,Carth,"Carth Onasi, zMission zZaalbar Juhani Canderous",1
"DanPal37",1,1,115919,zEP,"zEP zzVader Tarkin G9, Dooku TFP",1
"DanPal37",0,1,70817,Phoenix,"Hera Ezra Kanan G9, Zeb G8, Chopper G9",1
"DanPal37",0,1,119445,BS,"zBS zGMY zJolee zGK zHYoda",1
"DanPal37",1,0,106765,QGJ,"QGJ Aayla zJKA Old Ben, zAhsoka Tano (Snips)",1
"DanPal37",0,1,91609,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"DanPal37",1,0,39398,Traya,"Traya G1, DN G7, Sion G1, Sith Assassin G1, Nest G3",0
"DanPal37",1,1,64087,NS,"MT G8, AV Daka G7, Zombie G7, Spirit G6",0
"DanPal37",,,107448,Mon Mothma,"Mon Mothma, Biggs Lando Wedge Kyle Katarn",0
"DanPal37",1,0,93581,Troopers,"zVeers Starck G8, Gideon G9, Dark Trooper G9, zzPiett",0
"DanPal37",,,41595,Iden Troopers,"Iden Versio G5, Shoretrooper G3, Snowtrooper G4, Magma G6, DT G3",0
"Burt Macklin",1,1,170094,GL Rey,"zzzzzzRey zGK zzzJTR zRH Poe, zRH Finn",1
"Burt Macklin",1,1,116416,NS,"zzMT zAV zDaka Zombie Spirit",1
"Burt Macklin",1,0,142224,CLS,"zzzCLS zHan zzChewbacca zC-3PO zChewpio",1
"Burt Macklin",0,1,120652,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"Burt Macklin",,,488007,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"Burt Macklin",0,1,110325,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Burt Macklin",,,132934,JKL,"zzJKL zzzJKR zzHYoda Old Ben, Ezra",1
"Burt Macklin",1,0,114128,Traya,"zzTraya zDN zSion zzEP Thrawn",1
"Burt Macklin",0,1,121135,Grievous,"zGG zB2 zB1 zDroideka zDooku",1
"Burt Macklin",,,539785,Raddus,"Raddus 6* Sun Fac SF, Rey's Millennium Falcon, Poe Dameron's X-wing, Resistance X-wing, Biggs X-wing, Wedge X-wing, Phantom Ghost",1
"Burt Macklin",,,124901,Disintegration,"zAurra zGreef Boba zzBossk The Mandalorian",1
"Burt Macklin",1,1,128706,GAS,"zzzzGAS zRex zEcho (501st), zFives zARC Trooper",1
"Burt Macklin",1,1,104782,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Burt Macklin",1,1,93078,Carth,"Carth Onasi, Mission Zaalbar Juhani Canderous",1
"Burt Macklin",0,1,127868,FO,"zzKRU zKylo FOE FOO zHux",1
"Burt Macklin",0,1,121976,Phoenix,"Hera zKanan Zeb zSabine zzCaptain Rex",1
"Burt Macklin",1,1,71443,Rogue1,"Jyn Chirrut Baze K-2SO Cassian",1
"Burt Macklin",,,76780,Bad Batch,"Hunter Echo Omega Tech Wrecker",1
"Burt Macklin",,,90180,Mon Mothma,"Mon Mothma, Cara Dune, Biggs Scarif Wedge",0
"Burt Macklin",,,76059,Iden Troopers,"zIden Versio, zStormtrooper Snowtrooper G8, Magma G8, DT G8",0
"Burt Macklin",0,1,88895,BH,"zJango IG-88 Cad Greedo G8, Zam G8",0
"Rabbit4t2",,,120775,Phasma,"zPhasma zFOTP FOSFTP zFOST Kylo",1
"Rabbit4t2",1,1,158835,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Rabbit4t2",1,1,156050,GL Rey,"zzzzzzRey zJTR zR2-D2 Holdo RH Finn",1
"Rabbit4t2",,,163805,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), Krrsantan zBoba",1
"Rabbit4t2",,,552381,Executor,"Executor 5* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Rabbit4t2",,,181669,JMLS,"zzzJKR zzJKL zzzzzzJMLS zzHYoda zzzzGAS",1
"Rabbit4t2",1,0,154606,CLS,"zzzCLS zHan zzChewbacca zzC-3PO Chewpio",1
"Rabbit4t2",0,1,121702,DRMalak,"zzzDR zHK-47 zBSF zzMalak Sith Assassin",1
