Player,Ally Code,Current Gear Needed,Team
MINIGoody,566753157,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
MINIGoody,566753157,4,L1 BH: Boba Jango Cad The Mandalorian G11 Greedo G9
MINIGoody,566753157,9,L1 Jawas: Nebit G9 Jawa Engineer G11 Jawa Scavenger G10 Dathcha G10 Jawa G11
MINIGoody,566753157,7,L0 Tuskens: Tusken Chieftain G7 3* Tusken Raider Tusken Shaman Tusken Warrior G5 2* URoRRuR'R'R G5 4*
Mini strategy 115,822742593,3,L1 Old Republic: JKR BS G11 Jolee G11 Mission Zaalbar G11
Mini strategy 115,822742593,6,L1 BH: Boba Jango G10 Cad The Mandalorian Greedo G8
TK 79347,693323998,8,L5 Old Republic: JKR R6 BS R6 Jolee R5 Mission R5 Zaalbar R5
C 3PO,864953856,8,L1 Old Republic: JKR BS Jolee G10 Mission G9 Zaalbar G9
C 3PO,864953856,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Ezzi,541871135,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Ezzi,541871135,1,L1 BH: Boba Jango Cad The Mandalorian Greedo G11
Ezzi,541871135,1,L0 Maul: Maul Sabine Bo-Katan Canderous Armorer G7 5*
black mamba,361312338,4,L1 Old Republic: JKR BS Jolee G8 Mission Zaalbar
black mamba,361312338,5,L1 BH: Boba Jango G11 Cad The Mandalorian Greedo G8 5*
Nerf,671247743,6,L2 Old Republic: JKR BS G12 Jolee Mission G12 Zaalbar G12
Nerf,671247743,5,L1 BH: Boba Jango G11 Cad The Mandalorian Greedo G8
Ghent Sinite,722474735,7,L4 Maul: Maul R4 The Mandalorian (Beskar Armor) R3 Bo-Katan Canderous R3 Armorer R3
Ghent Sinite,722474735,8,L4 Old Republic: JKR BS R3 Jolee R3 Mission R3 Zaalbar R3
Ghent Sinite,722474735,2,L2 BH: Boba Jango Cad The Mandalorian Embo G12
Ghent Sinite,722474735,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Ghent Sinite,722474735,6,L1 Tuskens: Tusken Chieftain G9 Tusken Raider Tusken Shaman Tusken Warrior G9 URoRRuR'R'R
Quiztime,856827734,1,L0 Old Republic: JKR BS Jolee Mission Zaalbar G7
Rui Vuusen,164853248,10,L2 Old Republic: JKR G12 BS G12 Jolee G12 Mission G12 Zaalbar G12
Rui Vuusen,164853248,6,L2 BH: Boba Jango G12 Cad The Mandalorian G12 Greedo G12
Rui Vuusen,164853248,3,L1 Jawas: Nebit G11 Jawa Engineer Jawa Scavenger G11 Dathcha G11 Jawa
Rui Vuusen,164853248,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Ballus Bagus,887852453,3,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G10
Ballus Bagus,887852453,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
Ballus Bagus,887852453,4,L0 Jawas: Nebit G7 Jawa Engineer G7 Jawa Scavenger G7 Dathcha G7 Jawa
EasilyZeroed,238627762,5,L1 Old Republic: JKR BS Jolee Mission G9 Zaalbar G10
EasilyZeroed,238627762,8,L2 BH: Boba G12 Jango G12 Cad G12 The Mandalorian Greedo G12
EasilyZeroed,238627762,4,L0 Jawas: Nebit G7 Jawa Engineer G7 Jawa Scavenger G7 Dathcha Jawa G7 4*
Darthobiwan84,969195991,4,L2 Maul: Maul Sabine Bo-Katan Canderous G12 Armorer G12
Darthobiwan84,969195991,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Darthobiwan84,969195991,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Jalcen,725435517,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
Jalcen,725435517,1,L0 BH: Boba Jango Cad The Mandalorian Embo 4*
Towanda,193932966,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Towanda,193932966,6,L4 BH: Boba Jango R3 Cad The Mandalorian R3 Embo R3
Towanda,193932966,10,L1 Jawas: Nebit Jawa Engineer G10 Jawa Scavenger G9 Dathcha G9 Jawa G10
Skinwalker,366878499,6,L4 Old Republic: JKR R4 BS R4 Jolee R4 Mission R3 Zaalbar R4
Skinwalker,366878499,2,L2 BH: Boba Jango Cad G12 The Mandalorian Embo
Skinwalker,366878499,5,L1 Tuskens: Tusken Chieftain G9 Tusken Raider Tusken Shaman Tusken Warrior G10 URoRRuR'R'R
Skinwalker,366878499,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Cranjis McBasketball,495874361,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8 5*
Cranjis McBasketball,495874361,2,L0 Old Republic: JKR BS Jolee Mission Zaalbar G6
DaleIV,596181122,3,L1 Maul: Maul Sabine Bo-Katan G10 Canderous Armorer G11
DaleIV,596181122,1,L1 Old Republic: JKR BS Jolee G11 Mission Zaalbar
DaleIV,596181122,1,L1 BH: Boba Jango G11 Cad The Mandalorian Greedo
DaleIV,596181122,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R 6*
JRod's Force Ghost,472912483,1,L1 Old Republic: JKR BS Jolee Mission Zaalbar G11
JRod's Force Ghost,472912483,10,L2 BH: Boba G12 Jango G12 Cad G12 The Mandalorian G12 Greedo G12
JRod's Force Ghost,472912483,11,L1 Jawas: Nebit G9 Jawa Engineer G10 Jawa Scavenger G10 Dathcha G11 Jawa G9
Mol Dizzler,286229792,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Mol Dizzler,286229792,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Mol Dizzler,286229792,21,L0 Jawas: Nebit G2 Jawa Engineer G2 Jawa Scavenger G1 Dathcha G7 Jawa G7
pattmobil,226298382,2,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar G7
Gobo,725511482,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Gobo,725511482,6,L2 BH: Boba Jango G12 Cad G12 The Mandalorian Greedo G12
Gobo,725511482,16,L1 Jawas: Nebit G8 Jawa Engineer G10 Jawa Scavenger G8 Dathcha G9 Jawa G9
Gobo,725511482,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R 6*
Right4rock,582666688,1,L1 Old Republic: JKR BS Jolee Mission Zaalbar G11
Right4rock,582666688,6,L2 BH: Boba Jango G12 Cad The Mandalorian G12 Greedo G12
Right4rock,582666688,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Right4rock,582666688,6,L0 Jawas: Nebit Jawa Engineer G5 Jawa Scavenger G7 Dathcha Jawa G6
O iTz LuCaS x,985738122,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8 6*
O iTz LuCaS x,985738122,6,L2 Old Republic: JKR BS G12 Jolee Mission G12 Zaalbar G12
O iTz LuCaS x,985738122,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
O iTz LuCaS x,985738122,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
O iTz LuCaS x,985738122,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Zimphire,671265526,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Zimphire,671265526,10,L4 Jawas: Nebit R3 Jawa Engineer R3 Jawa Scavenger R3 Dathcha R3 Jawa R3
Zimphire,671265526,1,L1 BH: Boba Jango Cad G11 The Mandalorian Greedo
Zimphire,671265526,10,L2 Tuskens: Tusken Chieftain G12 Tusken Raider G12 Tusken Shaman G12 Tusken Warrior G12 URoRRuR'R'R G12
Lola90,955111119,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Lola90,955111119,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Lola90,955111119,2,L2 BH: Boba Jango Cad The Mandalorian G12 Embo
