Player,Offense,Defense,GP,Name,Squad,Viable
"Hars Barans",1,0,77740,zMaul,"Darth Maul, zSidious zDooku Sith Marauder 5*, Nest 6* G9",0
"Hars Barans",,,61058,Iden Troopers,"Iden Versio, Stormtrooper G8, Snowtrooper G8, Magma G7, DT G9",0
"Hars Barans",,,62949,Bad Batch,"Hunter 6* Echo 5* G9, Omega G9, Tech 6* Wrecker 6* G8",0
"Hars Barans",1,0,64366,Jawas,"Nebit G7, Jawa Engineer G9, Jawa Scavenger G9, Jawa Dathcha G9",0
"6Sith",,,124782,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"6Sith",1,1,154683,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"6Sith",1,1,148793,GL Rey,"zzzRey zzzJTR zBB-8 zHoldo zRH Finn",1
"6Sith",0,1,117979,DRMalak,"zzzDR zHK-47 zBSF zzMalak Sith Empire Trooper",1
"6Sith",0,1,127962,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"6Sith",0,1,108784,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"6Sith",1,1,110765,NS_Alt,"zzAV Spirit Talia Daka Zombie",1
"6Sith",,,454291,HansMF,"Home One, Han's MF, HT Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"6Sith",0,1,127643,Grievous,"zzGG zB2 zB1 zMagnaGuard zDooku",1
"6Sith",1,0,123480,Traya,"zzTraya zzDN zSion zzEP Sith Assassin",1
"6Sith",1,1,106369,GAS,"zzzzGAS Rex zEcho (501st), Fives ARC Trooper",1
"6Sith",1,1,114235,Revan Offense,"zzzJKR zzGMY zBS zJolee Ezra",1
"6Sith",1,1,96672,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"6Sith",0,1,117224,BH,"zzBossk Jango zBoba Dengar Greef",1
"6Sith",1,1,100244,Carth,"zCarth Onasi, zMission zZaalbar zJuhani Canderous G8",1
"6Sith",1,0,89984,Troopers,"zVeers Starck Stormtrooper DT zzGideon",1
"6Sith",1,0,105879,CLS,"zzzCLS Han Leia Old Ben, Chewbacca",1
"6Sith",0,1,104340,Phoenix,"Hera Kanan Zeb Sabine Chopper",1
"6Sith",1,1,67328,Rogue1,"Jyn G9, Chirrut G8, Baze G8, K-2SO G8, Cassian G9",1
"6Sith",,,410846,Executrix,"Executrix Tie Adv, Emperor's Shuttle 4*, TIE Reaper 4*, Imperial TIE Fighter, Gauntlet Starfighter 6*, FOSF TIE Fighter, FO TIE Fighter",0
"Thunder",,,184375,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Thunder",,,120620,Phasma,"zPhasma FOTP FOSFTP FOST zKylo",1
"Thunder",1,1,156749,SL Kylo,"zzzzzzSL Kylo, Sith Trooper, zHux zzKRU Thrawn",1
"Thunder",1,1,170817,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zRH Poe, zRH Finn",1
"Thunder",1,1,116704,NS,"zzMT zAV zDaka Zombie Spirit",1
"Thunder",,,166546,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Thunder",1,0,144602,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Thunder",0,1,121469,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Thunder",,,135071,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Thunder",0,1,111470,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Thunder",,,527705,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Thunder",,,457432,HansMF,"Home One, Han's MF, Rebel Y-wing, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Thunder",,,116105,Mon Mothma,"zzMon Mothma, Wedge Lando Cara Dune, Biggs",1
"Thunder",1,1,111709,Ewoks,"zChirpa Elder Paploo zWicket zLogray",1
"Thunder",1,0,129820,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Thunder",0,1,149383,BH,"zzBossk zzJango zBoba zzThe Mandalorian, Dengar",1
"Thunder",1,1,96514,Carth,"zCarth Onasi, zMission zZaalbar Juhani Canderous",1
"Thunder",1,1,134893,zEP,"zzEP zzzVader Tarkin TFP zzMara Jade, The Emperor's Hand",1
"Thunder",0,1,107051,Phoenix,"Hera zEzra Kanan Zeb Sabine",1
"Thunder",,,90687,Bad Batch,"zHunter Echo Omega Tech Wrecker",1
"Thunder",1,0,17902,SionSolo (Counter),"Sion",1
"Thunder",1,0,18558,NestSolo (Counter),"zNest",1
"Thunder",,,317775,Malevolence,"Malevolence Hyena Bomber 4*, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",0
"Thunder",1,0,91315,Troopers,"Veers Starck Snowtrooper G8, zzPiett Iden Versio G8",0
"Thunder",1,1,58352,Rogue1,"Jyn 6* G9, Chirrut G8, Baze G8, K-2SO G8, Cassian G8",0
"Thunder",1,0,98874,zMaul,"Darth Maul, zDooku DN Sidious Sith Marauder",0
"Mesaback",,,132745,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zJuhani zVisas",1
"Mesaback",0,1,116273,padme,"zzPadme zGK zJKA zAhsoka C-3PO",1
"Mesaback",0,1,111281,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Mesaback",0,1,102319,DR,"zzzDR HK-47 zBSF Sith Marauder, Sith Empire Trooper",1
"Mesaback",,,385233,HansMF,"Home One, Han's MF, Rebel Y-wing, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Mesaback",0,1,125543,FO,"zKRU Kylo FOO FOE zHux",1
"Mesaback",0,1,105879,Phoenix,"Hera Ezra Kanan Zeb zSabine",1
"Mesaback",1,0,86574,Wiggs,"Wedge Biggs CLS Han Leia",1
"Mesaback",,,99846,Grievous Omicron,"GG B2 B1 MagnaGuard Droideka",0
"Mesaback",,,247974,Malevolence,"Malevolence 6* Hyena Bomber 4*, Vulture Droid 2*, Sun Fac SF, Soldier SF, Spy SF",0
"Mesaback",,,400235,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo's SF",0
"Mesaback",1,1,102786,NS,"MT AV Daka Zombie Spirit",0
"Mesaback",1,1,71926,JTR,"JTR G5, R2-D2 BB-8 G2, RH Finn, RH Poe",0
"Mesaback",,,87964,Mon Mothma,"zzMon Mothma, Lando Cara Dune, Chirrut Baze",0
"Mesaback",1,1,101685,Ewoks,"Chirpa Elder Paploo Wicket Logray",0
"Mesaback",1,0,78969,ShaakClones,"Shaak Ti, Rex G6, Echo (501st) G8, Fives Clone Sergeant",0
"Mesaback",0,1,100597,BH,"Bossk Cad Boba Dengar G9, Greef",0
"Makisi",,,127216,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Makisi",1,1,164702,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Makisi",,,169243,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Makisi",1,0,142069,CLS,"zzzCLS zHan zzChewbacca zC-3PO zChewpio",1
"Makisi",,,110912,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"Makisi",,,441501,Negotiator,"Negotiator 6* HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing 6*, Clone Sergeant's ARC-170, Plo's SF",1
"Makisi",0,1,96315,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Makisi",1,0,102908,Troopers,"zVeers zzPiett Gideon Dark Trooper, Range Trooper",1
"Makisi",1,1,136957,Revan,"zzzJKR zBS zzGMY zJolee zGK",1
"Makisi",1,1,76425,Ewoks,"zChirpa Elder zPaploo Wicket G8, Logray G9",1
"Makisi",1,1,101396,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Makisi",0,1,118641,BH,"zzBossk zJango zBoba zThe Mandalorian, zGreef",1
"Makisi",0,1,109700,Phoenix,"Hera zEzra zKanan Zeb Sabine",1
"Makisi",1,0,119129,Wampa (Counter),"Rex zzWampa Krennic zzHYoda FOO",1
"Makisi",1,0,77860,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"Makisi",,,131251,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zOld Ben, Visas",0
"Makisi",,,407407,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"Makisi",1,1,105312,JTR,"JTR R2-D2 BB-8 RH Finn, RH Poe",0
"Makisi",1,1,81236,NS_Alt,"MT G9, zzAV Talia Merrin Daka",0
"Makisi",,,91274,Mon Mothma,"Mon Mothma G9, Wedge Lando Cara Dune, Biggs",0
"Makisi",1,0,128180,zMaul,"Darth Maul, zDooku zSidious zSavage Sith Marauder",0
"Wrightdawg",,,122187,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Wrightdawg",1,1,160485,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Wrightdawg",1,1,170596,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zRH Poe, zRH Finn",1
"Wrightdawg",1,1,119241,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Wrightdawg",0,1,147152,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Wrightdawg",1,0,129069,CLS,"zzzCLS zHan zzChewbacca zC-3PO zChewpio",1
"Wrightdawg",0,1,111614,padme,"zzPadme zGK zJKA zAhsoka CW Chewbacca G8",1
"Wrightdawg",0,1,112244,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Wrightdawg",0,1,123143,Grievous-Wat,"zzGG B2 zB1 MagnaGuard zWat Tambor",1
"Wrightdawg",,,545220,Raddus,"Raddus 6* Sun Fac SF, Rey's Millennium Falcon, Poe Dameron's X-wing, Resistance X-wing, Biggs X-wing, Wedge X-wing, Phantom Ghost",1
"Wrightdawg",,,129503,Disintegration,"Aurra zzGreef zBoba zzBossk zzThe Mandalorian",1
"Wrightdawg",1,1,131983,Revan Offense,"zzzJKR zzGMY zBS zJolee zHYoda G8",1
"Wrightdawg",1,1,114646,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Wrightdawg",1,1,108618,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Wrightdawg",1,0,107304,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives Clone Sergeant",1
"Wrightdawg",1,1,128150,zEP,"zzEP zzzVader zzTarkin TFP zMara Jade, The Emperor's Hand",1
"Wrightdawg",0,1,93383,BH,"zzJango Cad Dengar Greedo G8, IG-88",1
"Wrightdawg",0,1,104553,Phoenix,"Hera Ezra Kanan Zeb Sabine",1
"Wrightdawg",1,0,18141,SionSolo (Counter),"Sion",1
"Wrightdawg",,,439048,Negotiator,"Negotiator HT Anakin's Eta-2 5*, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",0
"Wrightdawg",,,97947,Mon Mothma,"Mon Mothma G8, Wedge Lando Cara Dune, Biggs",0
"Wrightdawg",1,0,57947,Troopers,"Veers G9, Starck G3, Snowtrooper G7, Stormtrooper G8, Gideon G9",0
"Wrightdawg",1,0,92420,zMaul,"Darth Maul, Dooku zDN Sith Assassin, Savage",0
"Matthias",1,1,135682,SL Kylo,"zzzzSL Kylo, Sith Trooper, zHux zzKRU Thrawn",1
"Matthias",1,1,150092,GL Rey,"zzzzzzRey JTR BB-8 RH Poe, RH Finn",1
