Player,Ally Code,Current Gear Needed,Team
JadenRaven,329564557,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
JadenRaven,329564557,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
JadenRaven,329564557,3,L0 Tuskens: Tusken Chieftain G7 3* Tusken Raider Tusken Shaman G7 Tusken Warrior G7 3* URoRRuR'R'R
alewis12,769587511,6,L1 Old Republic: JKR BS G10 Jolee G11 Mission G11 Zaalbar G10
alewis12,769587511,4,L1 BH: Boba Jango Cad The Mandalorian G8 5* Greedo
alewis12,769587511,2,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha Jawa G7
NutellaLlama,539716334,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
NutellaLlama,539716334,3,L1 BH: Boba Jango G11 Cad The Mandalorian Greedo G10
GeneralSkywalker,628775779,10,L2 Old Republic: JKR G12 BS G12 Jolee G12 Mission G12 Zaalbar G12
GeneralSkywalker,628775779,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
PJMaster,377989166,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
PJMaster,377989166,8,L2 BH: Boba Jango G12 Cad G12 The Mandalorian G12 Greedo G12
Mushkela,381453371,5,L1 BH: Boba Jango Cad The Mandalorian G11 Greedo G8
Mushkela,381453371,5,L0 Old Republic: JKR BS Jolee Mission G4 Zaalbar G7
Toebbenator,339746348,8,L1 Old Republic: JKR BS Jolee Mission G8 Zaalbar G8
Toebbenator,339746348,8,L1 BH: Boba Jango G8 Cad The Mandalorian Greedo G8
nate,723479542,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
nate,723479542,2,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar G7
Johnyboy71SWGOH,454715297,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
DarthMittens,269983914,9,L1 Old Republic: JKR BS Jolee G11 Mission G8 Zaalbar G8
DarthMittens,269983914,2,L2 BH: Boba Jango Cad The Mandalorian Embo G12
Szerahk,958343253,6,L1 Old Republic: JKR BS Jolee Mission G8 Zaalbar G10
Chantelle Vetacious,842688545,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Chantelle Vetacious,842688545,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Chantelle Vetacious,842688545,2,L2 BH: Boba Jango Cad The Mandalorian G12 Embo
Chantelle Vetacious,842688545,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Chantelle Vetacious,842688545,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Mitsuki,844775351,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
Mitsuki,844775351,1,L0 Jawas: Nebit G7 Jawa Engineer Jawa Scavenger Dathcha Jawa 6*
Mitsuki,844775351,10,L0 Carth: Carth Onasi Mission G3 3* Zaalbar G3 4* 50R-T 4* T3-M4
Emeda,939175625,4,L1 Old Republic: JKR BS G11 Jolee G10 Mission Zaalbar G11
